sample_name,lineage,query_md5,query_filename,ksize,scaled,match_name,unweighted_fraction,f_weighted_at_rank,bp_match_at_rank,total_weighted_hashes,n_unique_kmers,p_vals,actual_confidence_with_coverage,alt_confidence_mut_rate_with_coverage,min_coverage,source_file,n_unique_weighted_found,sum_weighted_found,median_abund
ERR9904450,d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella sp032483415,ed1e44934f5c5f438c30637e1c754027,/mnt/data1/quantnm/workflow/profiler_sourmash/work/fc/425d9a9dcfac398b33e0d7dd9e7b94/ERR9904450/ERR9904450.fastq.gz,31,1000,GCA_032483415.1 Veillonella sp.,0.0025735872815992,0.00109279147511254,327000,1795402,1962,0.528662685865708 | 1.0 | 1.0,0.98688039362496 | 0.970463674833752 | 0.856082270955123,0.0295993281600554 | 0.0437307470979355 | 0.138046433524697,min_coverage0.1 | min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,2265,1079922,6
ERR9904447,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__JAGTTR01;s__JAGTTR01 sp018223385,b9bf1daac28608427ddd6776effce85d,/mnt/data1/quantnm/workflow/profiler_sourmash/work/45/f30db56a78772f20fb543b3c5c1289/ERR9904447/ERR9904447.fastq.gz,31,1000,GCA_032620915.1 Oscillospiraceae bacterium NTUH-002-81,0.0003975651939534,0.000101878184772492,177000,1737369,177,0.998750857165114 | 1.0,0.987246782775635 | 0.989377594515954,0.0115446052118762 | 0.0245348771737888,min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,306,1042084,1
ERR9904480,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__JAGTTR01;s__JAGTTR01 sp018223385,267b765baeca4ca3d94cc058d35e898a,/mnt/data1/quantnm/workflow/profiler_sourmash/work/d4/fb69348e9b79ac8d549bda5e10ff20/ERR9904480/ERR9904480.fastq.gz,31,1000,GCA_032620915.1 Oscillospiraceae bacterium NTUH-002-81,0.0003840789666355,9.60975390020871e-05,160000,1664975,160,0.323735415610519 | 1.0,0.988467328472315 | 0.989377594515954,0.0116394427304862 | 0.0245348771737888,min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,290,1001197,1
ERR9904447,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus_C,b9bf1daac28608427ddd6776effce85d,/mnt/data1/quantnm/workflow/profiler_sourmash/work/45/f30db56a78772f20fb543b3c5c1289/ERR9904447/ERR9904447.fastq.gz,31,1000,GCA_036312945.1 Anaerostipes hadrus,0.0004424878147391,0.000907118752550552,197000,1737369,1576,1.0 | 1.0,0.988799962196947 | 0.980544348804548,0.0141820124388922 | 0.0315591770516561,min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,1521,1036681,8
ERR9904449,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus_C,09fd934eb9096f1e8890d26004a0be86,/mnt/data1/quantnm/workflow/profiler_sourmash/work/c0/0383ee815a42b91483e029008f0a8f/ERR9904449/ERR9904449.fastq.gz,31,1000,GCA_036312945.1 Anaerostipes hadrus,0.0009197123472538,0.00362098728692436,199000,1703679,6169,1.0 | 1.0,0.988799962196947 | 0.980544348804548,0.0141820124388922 | 0.0315591770516561,min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,6343,1085700,31
ERR9904452,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus_C,f92284339f5f45daebf2ed2aecf4242b,/mnt/data1/quantnm/workflow/profiler_sourmash/work/f1/4157edee6d9f6790598eb4741e42a3/ERR9904452/ERR9904452.fastq.gz,31,1000,GCA_036312945.1 Anaerostipes hadrus,0.0004722356540746,0.000879250735633932,167000,1709410,1503,1.0 | 1.0,0.988799962196947 | 0.980544348804548,0.0141820124388922 | 0.0315591770516561,min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,1583,1103657,9
ERR9904458,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus_C,7a1cfc416ecc54984f34b4d413589e81,/mnt/data1/quantnm/workflow/profiler_sourmash/work/f3/02ed0da00574ee1b5503b0b37a549b/ERR9904458/ERR9904458.fastq.gz,31,1000,GCA_036312945.1 Anaerostipes hadrus,0.0011437100363867,0.0010300442839502,259000,2011564,2072,1.0 | 1.0 | 1.0,0.988806061715946 | 0.988799962196947 | 0.980544348804548,0.0109455987096688 | 0.0141820124388922 | 0.0315591770516561,min_coverage0.1 | min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,2204,1325861,8
ERR9904480,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus_C,267b765baeca4ca3d94cc058d35e898a,/mnt/data1/quantnm/workflow/profiler_sourmash/work/d4/fb69348e9b79ac8d549bda5e10ff20/ERR9904480/ERR9904480.fastq.gz,31,1000,GCA_036312945.1 Anaerostipes hadrus,0.0004176858762161,0.000313518220994309,174000,1664975,522,1.0 | 1.0,0.988799962196947 | 0.980544348804548,0.0141820124388922 | 0.0315591770516561,min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,582,991225,3
ERR9904447,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Hominicoprocola;s__Hominicoprocola sp934835795,b9bf1daac28608427ddd6776effce85d,/mnt/data1/quantnm/workflow/profiler_sourmash/work/45/f30db56a78772f20fb543b3c5c1289/ERR9904447/ERR9904447.fastq.gz,31,1000,GCA_040095065.1 Hominicoprocola fusiformis,0.0004065497181105,0.000208361033263515,181000,1737369,362,1.0 | 1.0,0.977898858440031 | 0.95627866979274,0.0167505483591644 | 0.0383929549551861,min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,1095,1041021,2
ERR9904480,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Hominicoprocola;s__Hominicoprocola sp934835795,267b765baeca4ca3d94cc058d35e898a,/mnt/data1/quantnm/workflow/profiler_sourmash/work/d4/fb69348e9b79ac8d549bda5e10ff20/ERR9904480/ERR9904480.fastq.gz,31,1000,GCA_040095065.1 Hominicoprocola fusiformis,0.0005209070984994,0.00104265829817265,217000,1664975,1736,0.966526017378283 | 1.0 | 1.0,0.982287926771924 | 0.988892274580583 | 0.95627866979274,0.0126237242137551 | 0.0175335983129444 | 0.0383929549551861,min_coverage0.1 | min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,1655,970746,8
ERR9904447,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor hominis,b9bf1daac28608427ddd6776effce85d,/mnt/data1/quantnm/workflow/profiler_sourmash/work/45/f30db56a78772f20fb543b3c5c1289/ERR9904447/ERR9904447.fastq.gz,31,1000,GCA_040096245.1 Waltera hominis,0.0010624199815817,0.000544501484716258,473000,1737369,946,1.0 | 1.0 | 1.0,0.982947646951574 | 0.980848034982304 | 0.960052789401061,0.0112691961007058 | 0.0145944421425664 | 0.0313479104590899,min_coverage0.1 | min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,1567,952886,2
ERR9904452,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor hominis,f92284339f5f45daebf2ed2aecf4242b,/mnt/data1/quantnm/workflow/profiler_sourmash/work/f1/4157edee6d9f6790598eb4741e42a3/ERR9904452/ERR9904452.fastq.gz,31,1000,GCA_040096245.1 Waltera hominis,0.0010151652683401,0.00021001398143219,359000,1709410,359,1.0 | 1.0,0.989561531927964 | 0.960052789401061,0.0151461421765293 | 0.0313479104590899,min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,652,1045224,1
ERR9904480,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor hominis,267b765baeca4ca3d94cc058d35e898a,/mnt/data1/quantnm/workflow/profiler_sourmash/work/d4/fb69348e9b79ac8d549bda5e10ff20/ERR9904480/ERR9904480.fastq.gz,31,1000,GCA_040096245.1 Waltera hominis,0.0010178092615841,0.000254658478355531,424000,1664975,424,1.0 | 1.0 | 1.0,0.98916483029344 | 0.989561531927964 | 0.960052789401061,0.0115346649247295 | 0.0151461421765293 | 0.0313479104590899,min_coverage0.1 | min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,887,915351,1
ERR9904452,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia sp900756925,f92284339f5f45daebf2ed2aecf4242b,/mnt/data1/quantnm/workflow/profiler_sourmash/work/f1/4157edee6d9f6790598eb4741e42a3/ERR9904452/ERR9904452.fastq.gz,31,1000,GCA_041336395.1 Roseburia sp.,0.0019907419189734,0.000411838002585687,704000,1709410,704,1.0 | 1.0 | 1.0,0.987248739142932 | 0.988344291001884 | 0.986185869009936,0.0110972668953546 | 0.0145213377308695 | 0.0341752026836947,min_coverage0.1 | min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,1283,1008422,1
ERR9904447,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900066355,b9bf1daac28608427ddd6776effce85d,/mnt/data1/quantnm/workflow/profiler_sourmash/work/45/f30db56a78772f20fb543b3c5c1289/ERR9904447/ERR9904447.fastq.gz,31,1000,GCA_900066355.1 uncultured Ruminococcus sp.,0.0001954134004177,5.00757179390216e-05,87000,1737369,87,0.99625749332029 | 1.0,0.985058516142276 | 0.979771653841704,0.0155613343587926 | 0.0378456019643968,min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,160,1103117,1
ERR9904480,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900066355,267b765baeca4ca3d94cc058d35e898a,/mnt/data1/quantnm/workflow/profiler_sourmash/work/d4/fb69348e9b79ac8d549bda5e10ff20/ERR9904480/ERR9904480.fastq.gz,31,1000,GCA_900066355.1 uncultured Ruminococcus sp.,0.0001464301060297,7.32743734890914e-05,61000,1664975,122,0.0149414838577237 | 1.0,0.985058516142276 | 0.979771653841704,0.0155613343587926 | 0.0378456019643968,min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,148,1064503,2
ERR9904452,d__Bacteria;p__Bacillota;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp900539375,f92284339f5f45daebf2ed2aecf4242b,/mnt/data1/quantnm/workflow/profiler_sourmash/work/f1/4157edee6d9f6790598eb4741e42a3/ERR9904452/ERR9904452.fastq.gz,31,1000,GCA_900539375.1 uncultured Clostridium sp.,0.0004269915195525,8.83345715773279e-05,151000,1709410,151,1.0 | 1.0,0.985075592917424 | 0.976649396902374,0.0125805723380732 | 0.0262292363139974,min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,159,1114603,1
ERR9904447,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp900540635,b9bf1daac28608427ddd6776effce85d,/mnt/data1/quantnm/workflow/profiler_sourmash/work/45/f30db56a78772f20fb543b3c5c1289/ERR9904447/ERR9904447.fastq.gz,31,1000,GCA_900540635.1 uncultured Eubacteriales bacterium,0.0011073426023674,0.000283762401654456,493000,1737369,493,1.0 | 1.0 | 1.0,0.989458761337807 | 0.989885933026889 | 0.986185869009936,0.0112602403936459 | 0.0147401500401417 | 0.0341752026836947,min_coverage0.1 | min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,621,949825,1
ERR9904447,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella sp900540885,b9bf1daac28608427ddd6776effce85d,/mnt/data1/quantnm/workflow/profiler_sourmash/work/45/f30db56a78772f20fb543b3c5c1289/ERR9904447/ERR9904447.fastq.gz,31,1000,GCA_900540885.1 uncultured Prevotella sp.,0.0034186114417915,0.0087603727245047,1522000,1737369,15220,1.0 | 1.0 | 1.0 | 1.0,0.988472649166468 | 0.989977137890684 | 0.989973336608803 | 0.988053758616597,0.006914118975126 | 0.0098145628520029 | 0.0123411282479053 | 0.026630208062309,min_coverage0.5 | min_coverage0.1 | min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,16814,578140,10
ERR9904480,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella sp900540885,267b765baeca4ca3d94cc058d35e898a,/mnt/data1/quantnm/workflow/profiler_sourmash/work/d4/fb69348e9b79ac8d549bda5e10ff20/ERR9904480/ERR9904480.fastq.gz,31,1000,GCA_900540885.1 uncultured Prevotella sp.,0.0036439491959546,0.0145876064205168,1518000,1664975,24288,1.0 | 1.0 | 1.0 | 1.0,0.989193055637836 | 0.989977137890684 | 0.989973336608803 | 0.988053758616597,0.0069267690134067 | 0.0098145628520029 | 0.0123411282479053 | 0.026630208062309,min_coverage0.5 | min_coverage0.1 | min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,26166,572136,16
ERR9904449,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS1071;s__UMGS1071 sp900541905,09fd934eb9096f1e8890d26004a0be86,/mnt/data1/quantnm/workflow/profiler_sourmash/work/c0/0383ee815a42b91483e029008f0a8f/ERR9904449/ERR9904449.fastq.gz,31,1000,GCA_900541905.1 uncultured Oscillospiraceae bacterium,0.0026343519494204,0.0003345700686573,570000,1703679,570,1.0 | 1.0 | 1.0,0.989591264852855 | 0.985537803282419 | 0.970955062505073,0.0117358610919427 | 0.015085493384132 | 0.0342842778979335,min_coverage0.1 | min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,705,1024068,1
ERR9904452,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS1071;s__UMGS1071 sp900541905,f92284339f5f45daebf2ed2aecf4242b,/mnt/data1/quantnm/workflow/profiler_sourmash/work/f1/4157edee6d9f6790598eb4741e42a3/ERR9904452/ERR9904452.fastq.gz,31,1000,GCA_900541905.1 uncultured Oscillospiraceae bacterium,0.0036478083458461,0.0015092926799305,1290000,1709410,2580,1.0 | 1.0 | 1.0 | 1.0,0.987438771637919 | 0.983446966428091 | 0.987518956504489 | 0.970955062505073,0.0075971383689289 | 0.0114581048105498 | 0.0153437353039859 | 0.0342842778979335,min_coverage0.5 | min_coverage0.1 | min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,2463,870504,2
ERR9904458,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS1071;s__UMGS1071 sp900541905,7a1cfc416ecc54984f34b4d413589e81,/mnt/data1/quantnm/workflow/profiler_sourmash/work/f3/02ed0da00574ee1b5503b0b37a549b/ERR9904458/ERR9904458.fastq.gz,31,1000,GCA_900541905.1 uncultured Oscillospiraceae bacterium,0.0011702052495849,0.000131738289211777,265000,2011564,265,1.0 | 1.0 | 1.0,0.989591264852855 | 0.985537803282419 | 0.970955062505073,0.0117358610919427 | 0.015085493384132 | 0.0342842778979335,min_coverage0.1 | min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,474,1315667,1
ERR9904449,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp900541965,09fd934eb9096f1e8890d26004a0be86,/mnt/data1/quantnm/workflow/profiler_sourmash/work/c0/0383ee815a42b91483e029008f0a8f/ERR9904449/ERR9904449.fastq.gz,31,1000,GCA_900541965.1 uncultured Parabacteroides sp.,0.0030410589170502,0.000386222991537725,658000,1703679,658,1.0 | 1.0 | 1.0,0.988705490229181 | 0.988806061715946 | 0.985175154375563,0.0089440260773227 | 0.0109455987096688 | 0.0213280373807444,min_coverage0.1 | min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,847,1020145,1
ERR9904452,d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__CAG-238;s__CAG-238 sp900542245,f92284339f5f45daebf2ed2aecf4242b,/mnt/data1/quantnm/workflow/profiler_sourmash/work/f1/4157edee6d9f6790598eb4741e42a3/ERR9904452/ERR9904452.fastq.gz,31,1000,GCA_900542245.1 uncultured Eubacteriales bacterium,0.0002912591159861,6.02547077646673e-05,103000,1709410,103,0.894769114177988 | 1.0,0.989269143065346 | 0.973519468180451,0.0138796791325301 | 0.0293225892386185,min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,128,1135833,1
ERR9904480,d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__CAG-238;s__CAG-238 sp900542245,267b765baeca4ca3d94cc058d35e898a,/mnt/data1/quantnm/workflow/profiler_sourmash/work/d4/fb69348e9b79ac8d549bda5e10ff20/ERR9904480/ERR9904480.fastq.gz,31,1000,GCA_900542245.1 uncultured Eubacteriales bacterium,0.0006121258530753,0.000153155452784576,255000,1664975,255,1.0 | 1.0 | 1.0,0.98372663402182 | 0.989269143065346 | 0.973519468180451,0.010528462528558 | 0.0138796791325301 | 0.0293225892386185,min_coverage0.1 | min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,336,955886,1
ERR9904447,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS1071;s__UMGS1071 sp900542375,b9bf1daac28608427ddd6776effce85d,/mnt/data1/quantnm/workflow/profiler_sourmash/work/45/f30db56a78772f20fb543b3c5c1289/ERR9904447/ERR9904447.fastq.gz,31,1000,GCA_900542375.1 uncultured Oscillospiraceae bacterium,0.000615439904764,0.000157709732359677,274000,1737369,274,1.0 | 1.0 | 1.0,0.988243753344269 | 0.985058516142276 | 0.979771653841704,0.0119770656633184 | 0.0155613343587926 | 0.0378456019643968,min_coverage0.1 | min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,298,998632,1
ERR9904447,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Ventricola;s__Ventricola sp900542395,b9bf1daac28608427ddd6776effce85d,/mnt/data1/quantnm/workflow/profiler_sourmash/work/45/f30db56a78772f20fb543b3c5c1289/ERR9904447/ERR9904447.fastq.gz,31,1000,GCA_900542395.1 uncultured Eubacteriales bacterium,0.0011050964713281,0.000283186818689639,492000,1737369,492,1.0 | 1.0 | 1.0,0.986289475919347 | 0.981268457544361 | 0.973519468180451,0.0106645978827459 | 0.0134344625905051 | 0.0293225892386185,min_coverage0.1 | min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,641,951319,1
ERR9904447,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia sp900542495,b9bf1daac28608427ddd6776effce85d,/mnt/data1/quantnm/workflow/profiler_sourmash/work/45/f30db56a78772f20fb543b3c5c1289/ERR9904447/ERR9904447.fastq.gz,31,1000,GCA_900542495.1 uncultured Roseburia sp.,0.0023808989016419,0.00061011794270532,1060000,1737369,1060,1.0 | 1.0 | 1.0,0.987639158914928 | 0.988124251168023 | 0.988053758616597,0.0098288568610439 | 0.0123757181691231 | 0.026630208062309,min_coverage0.1 | min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,1823,778388,1
ERR9904452,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia sp900542495,f92284339f5f45daebf2ed2aecf4242b,/mnt/data1/quantnm/workflow/profiler_sourmash/work/f1/4157edee6d9f6790598eb4741e42a3/ERR9904452/ERR9904452.fastq.gz,31,1000,GCA_900542495.1 uncultured Roseburia sp.,0.0004354747947754,0.000180179126131238,154000,1709410,308,1.0 | 1.0,0.988124251168023 | 0.988053758616597,0.0123757181691231 | 0.026630208062309,min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,380,1113653,2
ERR9904480,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia sp900542495,267b765baeca4ca3d94cc058d35e898a,/mnt/data1/quantnm/workflow/profiler_sourmash/work/d4/fb69348e9b79ac8d549bda5e10ff20/ERR9904480/ERR9904480.fastq.gz,31,1000,GCA_900542495.1 uncultured Roseburia sp.,0.0004320888374649,0.000216219462754696,180000,1664975,360,1.0 | 1.0,0.988124251168023 | 0.988053758616597,0.0123757181691231 | 0.026630208062309,min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,619,988085,2
ERR9904480,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900542715,267b765baeca4ca3d94cc058d35e898a,/mnt/data1/quantnm/workflow/profiler_sourmash/work/d4/fb69348e9b79ac8d549bda5e10ff20/ERR9904480/ERR9904480.fastq.gz,31,1000,GCA_900542715.1 uncultured Collinsella sp.,0.0001344276383224,6.7268277301461e-05,56000,1664975,112,0.0561752001765778 | 1.0,0.943824799823422 | 0.0,0.0873021117935332 | -1.0,min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,122,1069495,2
ERR9904480,d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__Scybalousia;s__Scybalousia sp900542735,267b765baeca4ca3d94cc058d35e898a,/mnt/data1/quantnm/workflow/profiler_sourmash/work/d4/fb69348e9b79ac8d549bda5e10ff20/ERR9904480/ERR9904480.fastq.gz,31,1000,GCA_900542735.1 uncultured Mycoplasmatota bacterium,0.0001608330672786,4.0240844457124e-05,67000,1664975,67,1.0 | 1.0,0.986768866113344 | 0.95627866979274,0.0171434641940272 | 0.0383929549551861,min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,70,1060796,1
ERR9904447,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UMGS363;s__UMGS363 sp900543105,b9bf1daac28608427ddd6776effce85d,/mnt/data1/quantnm/workflow/profiler_sourmash/work/45/f30db56a78772f20fb543b3c5c1289/ERR9904447/ERR9904447.fastq.gz,31,1000,GCA_900543105.1 uncultured Ruminococcus sp.,0.0003324273938141,8.51862787928183e-05,148000,1737369,148,0.794249777376854 | 1.0,0.983319917702357 | 0.970955062505073,0.0148358716353605 | 0.0342842778979335,min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,160,1060420,1
ERR9904450,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900543275,ed1e44934f5c5f438c30637e1c754027,/mnt/data1/quantnm/workflow/profiler_sourmash/work/fc/425d9a9dcfac398b33e0d7dd9e7b94/ERR9904450/ERR9904450.fastq.gz,31,1000,GCA_900543275.1 uncultured Collinsella sp.,0.0009286951046749,0.00210315015801475,118000,1795402,3776,0.26712314535632 | 1.0,0.979287687266565 | 0.0,0.157037254031672 | -1.0,min_coverage0.05 | min_coverage0.01,/mnt/data2/quantnm/microgen2026/22en/out/Readbased_Analysis/Sourmash-YACHT/final_results/final_results/merged_sourmash_yacht.csv,2911,1187499,32
